event_id,sport_id,league_id,league_name,home,away,starts,period_number,period_description,market,line,side,ts_iso,ts_epoch,price,limit
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,home,2025-07-15T17:28:01+00:00,1752600481,1.735,2500.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,away,2025-07-15T17:59:50+00:00,1752602390,2.11,2500.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,home,2025-07-15T17:59:50+00:00,1752602390,1.769,2500.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,away,2025-07-15T21:21:07+00:00,1752614467,2.1,2500.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,home,2025-07-15T21:21:07+00:00,1752614467,1.775,2500.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,away,2025-07-16T04:17:01+00:00,1752639421,2.13,5000.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,home,2025-07-16T04:17:01+00:00,1752639421,1.757,5000.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,away,2025-07-16T04:54:31+00:00,1752641671,2.12,5000.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,home,2025-07-16T04:54:31+00:00,1752641671,1.763,5000.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,total,4.5,over,2025-07-16T08:57:52+00:00,1752656272,1.645,475.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,total,4.5,under,2025-07-16T08:57:52+00:00,1752656272,2.3,475.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,away,2025-07-16T09:01:11+00:00,1752656471,2.11,5000.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,home,2025-07-16T09:01:11+00:00,1752656471,1.769,5000.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,away,2025-07-16T18:49:36+00:00,1752691776,2.09,5000.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,home,2025-07-16T18:49:36+00:00,1752691776,1.787,5000.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,away,2025-07-17T00:11:22+00:00,1752711082,2.06,5000.0
